6.44282	-0.996695	-0.717274	-2.75345	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
6.35368	-1.12732	-1.62646	-2.50455	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.26326	-1.25546	-1.62587	-2.45313	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
6.32066	-1.44995	0.845384	-3.21933	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.36274	-1.64772	0.816832	-3.33237	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
6.31458	-1.76822	-0.820523	-2.70252	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.26006	-1.93785	-0.895578	-2.89192	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
6.28987	-2.1265	0.516331	-3.5175	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6.3337	-2.25729	0.621025	-3.27051	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
6.32797	-2.41332	-0.122565	-2.91623	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.33333	-2.55498	-0.0591147	-2.81334	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.37192	-2.73441	0.641735	-3.16929	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.42723	-2.86218	0.758945	-2.91844	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.44396	-2.9946	0.351448	-2.6978	6.46536	-3.00452	6.45	-3	0	-2.99754
6.45141	-3.14538	0.297853	-2.78546	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.49758	-3.31929	0.839364	-3.10694	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.55066	-3.46994	0.884499	-3.0004	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.62014	-3.64968	1.2677	-3.23726	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.72999	-3.76953	1.48499	-2.91901	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.79028	-3.91505	1.0648	-2.65313	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.85361	-4.05699	1.08804	-2.62938	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.90886	-4.19862	1.04302	-2.60018	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.95695	-4.34833	0.998065	-2.6397	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.98995	-4.47595	0.553136	-2.32843	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.04003	-4.5685	0.667591	-2.13922	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.09771	-4.70196	1.04366	-2.40383	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.14612	-4.85135	0.990444	-2.49473	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.23907	-5.01904	1.60657	-2.95211	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.32425	-5.17124	1.60157	-2.90452	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.38311	-5.30775	1.17823	-2.58104	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.44699	-5.45177	1.1723	-2.59116	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.51869	-5.59946	1.21581	-2.62351	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.62721	-5.68859	1.44658	-2.32521	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.69494	-5.80744	1.33007	-2.23545	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.74847	-5.95079	1.22681	-2.34972	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.85398	-6.10677	2.06397	-3.03194	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.96059	-6.25066	2.08656	-2.99186	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.04471	-6.38789	1.40876	-2.42993	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.15364	-6.47718	1.58627	-2.19148	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.22937	-6.58869	1.50703	-2.12836	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.27748	-6.74159	1.32223	-2.32772	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.35234	-6.87195	1.46349	-2.44841	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.44943	-6.97826	1.56207	-2.30028	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.51701	-7.08454	1.48048	-2.23185	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.56235	-7.22994	1.32187	-2.41792	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.65988	-7.38054	1.92049	-2.94952	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.7442	-7.5397	1.85723	-3.01471	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80091	-7.6619	0.949237	-2.19351	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.85621	-7.77048	0.972957	-2.13364	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.92816	-7.89936	1.42001	-2.54151	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.97943	-8.04135	1.31798	-2.62919	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.01145	-8.1468	0.722407	-2.07084	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.05887	-8.25015	0.76637	-2.01498	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.13345	-8.38606	1.3523	-2.56867	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.17202	-8.54186	1.19558	-2.72263	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.21021	-8.66288	0.66079	-2.19887	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.24964	-8.7767	0.680863	-2.16302	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.3689	-8.97217	2.19044	-3.65467	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.46465	-9.16151	2.12223	-3.69807	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.50571	-9.27721	0.905334	-2.46434	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.55808	-9.38045	0.95821	-2.36682	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.59747	-9.49035	0.890503	-2.29907	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.58907	-9.64738	0.608443	-2.54042	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.64336	-9.80124	0.996819	-2.95351	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.67519	-9.95343	0.909866	-2.99007	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.69171	-10.08	0.386365	-2.42316	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.74268	-10.1735	0.558456	-2.21591	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.79164	-10.3069	0.793678	-2.46885	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.78535	-10.4672	0.545818	-2.67737	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.81927	-10.62	0.720747	-2.87524	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.86092	-10.7687	0.737527	-2.82925	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.87954	-10.898	0.329324	-2.36329	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.86358	-11.0484	0.150338	-2.48309	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.87989	-11.1838	0.335607	-2.70244	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.86448	-11.344	0.160368	-2.84258	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.87473	-11.4888	0.163492	-2.8467	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.85797	-11.6427	0.0351863	-2.92041	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.82228	-11.7376	-0.756024	-1.92446	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.7646	-11.8461	-0.862301	-1.99641	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.74277	-11.9757	-0.430842	-2.55587	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.6767	-12.1375	-0.676483	-2.74322	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.62861	-12.2522	-1.06158	-2.22016	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.56531	-12.3633	-1.11055	-2.22935	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.48639	-12.4405	-1.50374	-1.68314	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.37946	-12.5458	-1.67713	-1.80097	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.30163	-12.6671	-1.43812	-2.14793	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.22738	-12.7761	-1.40767	-2.10356	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.11818	-12.8179	-2.22181	-0.885819	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
8.89807	-12.9326	-2.82024	-1.27442	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.74681	-13.01	-2.71387	-1.4485	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.64526	-13.0575	-2.45126	-1.27796	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.51146	-13.1007	-2.70235	-0.861827	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.36332	-13.1521	-2.77397	-0.906144	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.19299	-13.1667	-3.13608	-0.272998	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.03593	-13.1675	-3.04752	-0.20119	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.86566	-13.1744	-3.03264	-0.229516	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.74318	-13.1651	-2.79299	-0.108607	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.62533	-13.2137	-2.43499	-0.772478	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.47122	-13.2632	-2.60658	-0.842231	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.30295	-13.2559	-3.00653	-0.0505941	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.15533	-13.2472	-2.90788	0.00864278	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.9824	-13.1879	-3.3079	0.82327	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.83545	-13.1415	-3.20905	0.858119	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.66737	-13.1119	-3.12383	0.679388	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.53514	-13.0605	-2.91045	0.760151	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.39017	-13.0547	-2.64223	0.171654	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.25393	-13.0448	-2.595	0.178618	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.09956	-13.0048	-2.81771	0.692837	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.94611	-12.9616	-2.80689	0.714746	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.78048	-12.8576	-3.29433	1.8965	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.64211	-12.7487	-3.14547	1.96803	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.49009	-12.7005	-2.67926	0.799517	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.40478	-12.6387	-2.34415	0.904026	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.25456	-12.5309	-2.71983	1.86143	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.11494	-12.4364	-2.67272	1.83352	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.97506	-12.3552	-2.56351	1.54373	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.90013	-12.2486	-2.20503	1.66538	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.78	-12.1388	-2.32551	1.98728	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.72008	-12.0324	-2.02576	2.05115	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.60557	-11.9102	-2.09571	2.24347	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.59723	-11.7498	-1.51194	2.44705	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.5294	-11.6544	-1.24856	1.76464	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.51705	-11.5472	-0.94822	1.83567	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.42732	-11.347	-1.70516	3.78171	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.40587	-11.1402	-1.35896	3.89291	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.37664	-11.0346	-0.565132	1.92805	4.43713	-11.024	4.45	-11.05	0	1.81614
4.41386	-10.9115	-0.197646	2.03408	4.45136	-10.93	4.45	-10.95	0	1.81612
4.38901	-10.7681	-0.443114	2.61688	4.44745	-10.786	4.45	-10.8	0	2.72555
4.4215	-10.615	-0.141333	2.68633	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.41703	-10.475	-0.127873	2.65522	4.46329	-10.5756	4.45	-10.5	0	2.729
4.42814	-10.3266	-0.0322032	2.67609	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.43308	-10.1934	0.0488615	2.50006	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.51065	-10.032	0.451191	2.64524	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.5379	-9.89186	0.446752	2.65509	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.60939	-9.73339	0.696169	2.73887	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.63936	-9.56695	0.616027	2.89327	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.70857	-9.41181	0.794756	2.90173	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.77346	-9.28748	1.06858	2.41502	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.90689	-9.12634	1.467	2.58999	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.98871	-9.00779	1.62502	2.33715	4.95209	-8.96272	5	-9.05	0.999884	1.99977
5.04151	-8.91689	1.46146	2.20686	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.12054	-8.7951	1.38266	2.32771	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.24555	-8.64046	1.64638	2.48048	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.34783	-8.54132	1.94707	2.05315	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.4495	-8.43382	1.97217	2.07715	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.55707	-8.32028	1.90577	2.16197	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.58376	-8.24528	1.48978	1.90313	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.66159	-8.13416	1.46825	1.93539	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.81872	-7.97424	1.8802	2.23438	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.93041	-7.85942	2.01577	2.0757	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.05352	-7.7369	2.08074	2.12391	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.16678	-7.61896	2.06694	2.13833	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.25814	-7.52533	1.94359	2.00989	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.37187	-7.42198	2.03063	1.91747	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45621	-7.34556	1.8812	1.7613	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.56749	-7.27051	2.27779	1.36753	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.72995	-7.15987	2.53839	1.60876	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.81927	-7.03102	1.80127	2.278	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88249	-6.93845	1.6108	2.09149	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.0186	-6.86241	2.33242	1.4476	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15904	-6.76497	2.40117	1.54236	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25867	-6.65769	1.8413	2.00152	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35463	-6.55537	1.81229	1.96051	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.51227	-6.50379	2.90964	1.10343	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65372	-6.45668	2.88482	1.06152	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77752	-6.37514	2.35504	1.45111	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.86926	-6.34143	2.15354	1.19411	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
7.98964	-6.2774	2.16001	1.18938	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13569	-6.16952	2.3109	1.41937	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.2249	-6.0828	1.90021	1.69342	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33761	-5.96702	2.00115	1.86185	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.49886	-5.89155	2.88031	1.31827	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64813	-5.84344	2.82544	1.18939	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.74943	-5.74963	1.90911	1.73404	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85694	-5.64758	1.924	1.76929	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.95723	-5.56152	1.92948	1.76545	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.05678	-5.46273	1.94969	1.81961	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.20496	-5.37936	2.81229	1.37041	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34896	-5.32081	2.75673	1.27668	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.43883	-5.22323	1.75189	1.7784	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54004	-5.12584	1.77239	1.78002	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.64337	-5.03176	1.74967	1.78843	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74635	-4.92849	1.78132	1.81947	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.8421	-4.82806	1.66637	1.86912	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.93788	-4.73259	1.67902	1.83371	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0162	-4.6264	1.48315	1.91615	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1246	-4.46841	1.62143	2.20835	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.212	-4.34586	1.62939	2.20678	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.3314	-4.17427	1.77435	2.48906	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4652	-4.0479	2.24744	2.3326	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5706	-3.94402	2.16367	2.19224	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6729	-3.81975	1.84029	2.2906	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7622	-3.73323	1.7768	2.07527	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.812	-3.60757	0.97741	2.30636	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8647	-3.46967	0.977461	2.36457	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9662	-3.36186	1.91254	2.12242	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0697	-3.19229	1.97201	2.46595	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.119	-3.04775	0.935201	2.69199	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.167	-2.87964	0.926707	2.79657	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2176	-2.7251	0.990193	2.78539	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2689	-2.5609	0.980208	2.84289	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.219	-2.39328	-0.68752	3.11305	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1725	-2.24781	-0.727025	2.97052	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.2683	-2.09596	1.65526	2.63519	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.357	-1.95642	1.64543	2.6055	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3642	-1.80834	0.282375	2.75658	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3669	-1.66965	0.231422	2.68255	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3105	-1.53082	-0.711782	2.77039	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2731	-1.36963	-0.713937	2.89314	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2264	-1.21031	-0.791855	2.89758	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.1708	-1.12816	-0.84328	2.47392	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0561	-1.00198	-1.92113	2.5337	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.9648	-0.774097	-1.89603	3.09067	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9108	-0.599394	-0.947445	3.09272	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8575	-0.517097	-0.947597	2.61217	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7616	-0.376418	-1.78462	2.60475	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6601	-0.315164	-1.79315	2.15613	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.4972	-0.200101	-2.91125	2.13806	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3386	-0.131689	-2.90297	1.86999	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2512	-0.025862	-1.89237	1.89641	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1493	-0.0126384	-1.87746	1.39978	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0016	0.0621949	-2.57352	1.37927	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.86021	0.064143	-2.56849	0.976046	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.70665	0.117435	-2.7113	0.971322	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.55609	0.0750972	-2.71039	0.447957	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.39894	0.0998187	-2.77428	0.447591	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.24568	0.145396	-2.7776	0.562012	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.0944	0.176562	-2.71872	0.564469	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.94492	0.245432	-2.72085	0.770949	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.84424	0.291492	-1.9308	0.811817	8.90199	0.247143	8.85	0.25	-1.81847	0
8.74468	0.28377	-1.90011	0.525842	8.76016	0.263752	8.75	0.25	-1.81846	0
8.54183	0.3073	-3.51849	0.449871	8.46355	0.258809	8.55	0.25	-3.6326	0
8.35103	0.274876	-3.50233	0.137634	8.35367	0.252596	8.35	0.25	-3.6326	0
8.1941	0.283734	-2.74376	0.165518	8.05161	0.241868	8.2	0.25	-2.72841	0
8.04673	0.260355	-2.72845	-0.0118419	8.05411	0.247878	8.05	0.25	-2.72842	0
7.89831	0.25958	-2.58677	-0.00854856	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.75488	0.176679	-2.58666	-0.458748	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.61529	0.151367	-2.70125	-0.461199	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.46451	0.0681352	-2.7106	-0.777664	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.3005	0.0304601	-3.06661	-0.770342	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.15145	0.0175047	-3.05063	-0.629018	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.05663	-0.0195915	-1.84621	-0.65129	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.9545	-0.121163	-1.85123	-1.01098	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.85286	-0.177416	-1.82646	-1.01532	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.75338	-0.313351	-1.8317	-1.45243	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66966	-0.396056	-1.61866	-1.47754	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.56931	-0.541741	-1.67623	-1.82992	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.53245	-0.656393	-0.757306	-1.9833	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
